age,workclass,fnlwgt,education,martial_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,Class
8500306197959170.0,9381965133873704.0,4462710490825204.0,2187415513476696.8,8403021039727674.0,144101530606158.0,3560267352873541.0,6962385440334452.0,3227583209427319.0,2084993722868614.0,8053457637710536.0,2794912540868032.0,5223322983572041.0,0.0
5768495953695490.0,4601909872702778.0,543784821571128.0,7518074172071558.0,9604488766268536.0,7205930445566894.0,4906347627614035.0,8713224850270800.0,603889140859247.0,8409224749075589.0,8422170998886958.0,3886500310077183.0,599870846017820.0,1.0
9218618995130158.0,6751981411423376.0,4919554755777831.0,9478036808997904.0,9913695841149312.0,1059291113512013.0,9791937867648064.0,2222432049190536.8,855894094900365.0,6821444843957860.0,8332762052194902.0,6049404087987598.0,6327830091786560.0,1.0
755230197109828.0,3270844326981097.0,6636659273288716.0,3007432410325580.0,8299132462103842.0,738974095926359.0,5155983979851388.0,8622661094727304.0,9614362590870768.0,9183133754268386.0,9120492670812784.0,6733129932578509.0,5423765539674753.0,1.0
8698728617047062.0,2643079655300850.0,1289533581925467.0,5914624426311928.0,8596077852537389.0,4675939972933345.0,5548519310465277.0,8034485459763494.0,2465237990778071.0,9106953330692314.0,4673848862656029.0,6817954072708349.0,999613513576182.0,1.0
454476011714042.0,2381304061948839.0,8633374135040238.0,9136242544310740.0,7751728997921406.0,6467407893000137.0,3993860184865021.0,9006693467591666.0,5343701673023403.0,5944981493147289.0,7015347189638415.0,1412418860003357.0,9491118107338432.0,1.0
9833022282774920.0,5752508350740403.0,5334323700532390.0,1201962473307245.0,4027926529583387.0,6396287622086198.0,2048954296732632.8,1941970142570488.0,4491382207486983.0,6105378661303855.0,554037782876042.0,2908336725379856.0,42788622289370.0,1.0
3319268998702746.0,1834295804840643.2,1488938775294964.0,5917501685418674.0,7894564038721291.0,7748326215968510.0,8487566130152226.0,6679575146316870.0,9363518662821138.0,1482562110173439.0,1666924085557499.0,4482584433789263.0,5485934632522624.0,0.0
3062942236559945.0,3818380339609857.5,5220567687982586.0,9441773608444408.0,3510832812716010.0,6235666795743815.0,2304260635825742.0,955339161057604.0,113323406973267.0,6874984493188962.0,7973149373857619.0,6332807292904335.0,3110408853011674.0,1.0
9280857040528108.0,6566830126424297.0,5588011970161951.0,2972774148793543.0,2748060820477668.0,8543006100600046.0,2782753271606287.0,487351632269118.0,5679165166255680.0,3392192733005106.0,379521171438038.0,9580761551320584.0,15223380904497.0,1.0
6743515135046688.0,1557417661869385.0,3452197139717058.0,1501792313913450.0,1708694482225231.0,9369187646206058.0,1290825493878361.0,4235709866137695.0,9996965390815312.0,2652630265940223.0,6683468852482335.0,4286952782314233.0,8694174699156830.0,1.0
63585397885921.0,755450844213563.0,266171492192222.0,59974896807289.0,6643737420510690.0,3245281688528828.0,3410448466196970.0,6097811811482535.0,3320165690195428.0,8702947081359299.0,6658588102582708.0,654803037282759.0,6381522831144612.0,1.0
1296036259693400.0,8728420974549954.0,4789726593931835.0,3776192743700877.0,4820879517609666.0,5472176473409239.0,8144179000402157.0,4663870863008562.0,2187121445421920.8,438421736292579.0,8128131648612696.0,8280527764882528.0,8918205821412216.0,0.0
1562072270879071.0,6056285293620878.0,4165662269590268.0,8315930999206350.0,9815465689479768.0,2678764002365963.0,513698693156104.0,4069183368807396.0,3558477994904425.0,4771730760446962.0,1121796507117434.0,932592904922971.0,4662447095856539.0,0.0
9151067191334052.0,1832586468968042.0,3426116095095762.0,9266251162805960.0,5447409197644021.0,8571908378097877.0,5497726279554939.0,2482769730613477.0,2843929193976433.0,7361964781238146.0,9743755424023556.0,1385848302435849.0,7611693670917026.0,1.0
7881668101917480.0,4531572754802515.0,8819155933316998.0,9109459876412712.0,7457316852938016.0,5635439846407226.0,5914684076035814.0,3685552227394057.5,4263110738989941.0,2366497371573897.0,9951715376330568.0,3266641772234961.0,4211682445563217.5,1.0
1701007303778139.0,1524732273219810.0,7715725571331654.0,996451289153359.0,195800194174565.0,9194869525821692.0,9434881919930138.0,9308383980162902.0,6348091346980072.0,1245174027736658.0,7430139277625010.0,2804255558458469.0,3044112890772095.0,0.0
4218639973056672.0,2001423485524564.0,2039141106134747.2,2481238012552879.0,2316663782636232.0,3939703374865593.0,9532540507317072.0,4751533503839162.0,8739573490608715.0,8643382625683128.0,2037986158438724.0,6139579889553619.0,9567655135484552.0,1.0
858291721105596.0,7202062170860068.0,2437055132263568.0,414572855743590.0,7890730223315933.0,9174926278305212.0,5264624138609125.0,2401814874259767.0,1899307717565660.0,1088848513013782.0,4295784826078365.0,1165636408515906.0,967231027409604.0,0.0
5552919336337390.0,3336349391024734.0,9136413182294780.0,5202550783214508.0,5872653156851714.0,6767300792823139.0,9815486436337772.0,6846743306662371.0,1536335287060967.0,2814369899955076.0,1667313727051457.0,7409079443179382.0,8821692839659138.0,0.0
7975632401578598.0,6051933090953400.0,3181161252061759.0,9592611080791220.0,790302990862395.0,1929646038857450.0,20773616275988.0,715930335080026.0,4262738312001788.0,4018160834277859.0,8377838621933670.0,8106745067523666.0,784335203760534.0,1.0
6380925703514770.0,8951344635619478.0,3211080231852798.0,6151686487361728.0,1112341347129162.0,6597283042770890.0,622884886730518.0,7974906192644307.0,6745901629410284.0,8635681403462106.0,9819838082033158.0,111174896650533.0,8863473927776645.0,1.0
2889219576217536.0,1865518399256768.0,8150388714464651.0,6753372078218077.0,1223792589965333.0,592798282699227.0,6940226630563376.0,4370430474799867.0,3079273087295197.0,7066967350296275.0,2670875019515584.0,415455349312857.0,7912069076949422.0,1.0
4525967469078706.0,4329783966709361.5,9227861424334128.0,7650308951174035.0,7709316392204786.0,6313718022196126.0,9962255464318600.0,2791364316874269.0,2105368391133888.8,9311097241636010.0,7772577392512762.0,8156842724220062.0,6023384297921475.0,1.0
4188242353103807.0,4209450886416517.0,9629482936057768.0,7912298437035611.0,2821852515570276.0,7002517824467017.0,427993059837111.0,9110374562342130.0,2493723418155585.0,7157656468119081.0,8375369893286093.0,5659076067371192.0,6758006838965783.0,1.0
4099450027253524.0,1158029892593912.0,3324116001928223.0,4835529500575993.0,8393815590973264.0,3547444854946957.0,1394811160163256.0,9611035285083150.0,2360864946745587.0,9141679728983876.0,7996399555787131.0,610849888678023.0,3344309341445218.0,1.0
4107124962171783.0,2123471929035212.8,6803334607711207.0,5074536174887471.0,635762351269835.0,9670488067352524.0,9173991029432976.0,7515880610289445.0,6197541582673672.0,4106223403006337.5,2107628242677234.0,4146861418074275.0,9243346097731280.0,1.0
4449132611677261.0,6496419554296080.0,1220997677881655.0,683799192666395.0,78859421944386.0,2281385364521230.0,5619466958299928.0,6889633479871525.0,8836937464227821.0,5596496609969548.0,7781585074831926.0,3144664238622760.0,3231690987156938.0,1.0
1220361717491025.0,7130260787127830.0,1248983635796833.0,5695168880831847.0,8254554179101582.0,944319705121723.0,281073125040557.0,8517933141936114.0,6645928414962383.0,6317143225391215.0,9228652596268648.0,7062193045811396.0,8322277387439133.0,1.0
5866176011387054.0,3956951636513847.0,5093681802695134.0,8852270885074307.0,1585821112166560.0,4087428661326537.0,3818430709047337.0,4173805261951020.0,6844506032842451.0,7875867976345075.0,4531219039909426.0,8933387256937317.0,1206677522651260.0,1.0
3421519293583861.0,2569503700832929.0,6478093567983434.0,7498196409853622.0,4231130852642832.0,3145461815736594.0,2778723357582116.0,9935962084313248.0,976591427727461.0,7173242517392402.0,3472851424635684.0,4075815683105363.0,2509940868329812.0,1.0
7098253642580764.0,3347498079892067.0,1191219408607023.0,9403252819904080.0,3951438727459584.0,8619574702678781.0,8762108290961446.0,858437984398874.0,1476369616779711.0,4956118559894393.0,1439014697512086.0,2676219412718678.0,326590816161672.0,1.0
1821584265405208.0,5387762669001072.0,725622423626602.0,3082105112106274.0,7873223742171440.0,8543263470590522.0,5704039321086598.0,3549486116357165.0,6676572273289902.0,4535363475591556.0,6736417087183810.0,6885309547896428.0,724233695162849.0,1.0
8697331069014818.0,4706248699587231.0,1531805437869986.0,6818017394856533.0,8862120076678645.0,9070234129577224.0,3957462518824243.0,7062816704754979.0,3252221779709498.0,511578770986194.0,921247431160148.0,3305467512585122.0,5179879977786660.0,0.0
8666061431687702.0,7281071453652182.0,3234906149849097.0,7120891027050447.0,5912237684992900.0,9745007944577538.0,4189642739621653.0,1218374766332257.0,6014355817291415.0,5221342908403136.0,5901651590047678.0,6260997567619283.0,2054361194437250.0,1.0
4836841082057670.0,1463766038725663.0,9038524243006412.0,8534448301820754.0,3369667285090635.0,8522829295103566.0,8336776778529582.0,4461858721810753.5,7826713713150538.0,577238336369107.0,8371527420166445.0,8776582452533437.0,5930754123590415.0,0.0
1213601752234350.0,1595648461366485.0,8357339209136928.0,4274224022159540.0,7221594067675478.0,8211651395036904.0,8706874876589910.0,6839420303716373.0,175045075447823.0,5266012770648841.0,7711215240980741.0,4523448761876583.0,9804748746486776.0,1.0
7449133282037874.0,2970382933217514.0,654847515105350.0,2840596331620126.0,5225316100177317.0,3750711094008917.0,4800124585835639.0,1154838105567184.0,3640382212922752.0,4154085670767131.0,7986893290080083.0,6480137653908187.0,1551585698030145.0,1.0
9184349310243588.0,6882308260601689.0,6951437239027697.0,2048865524481368.0,1496491801203052.0,5278107517867925.0,6687854147260711.0,9021737867009962.0,2657021340125582.0,5034815301191297.0,3642461894109207.0,9133476115152278.0,9781648806851984.0,1.0
3201228871921472.0,8861068936502310.0,4315841062441833.5,892896525531935.0,2947669900705672.0,2904623051446799.0,4325762517588717.0,6393363788765324.0,360555523597643.0,72033200213045.0,8047531329289786.0,2364376907619091.0,4155370539332449.0,0.0
7010424368358104.0,2686995240358160.0,6323350695634748.0,897358297074055.0,4063492180359319.0,359907011584843.0,7037489052466678.0,9602012407269148.0,7955259860618550.0,4484843736708967.0,1663223340859362.0,9913619443645940.0,9979929642163798.0,1.0
6974310710204721.0,8442641800460781.0,5881810175879889.0,7971857131405870.0,5365184369461642.0,7720741138423486.0,1170114573549155.0,4488899613869553.0,8693968458389814.0,7442990228963098.0,7890209139875206.0,4644453053646027.0,5025013358224008.0,1.0
6964662934615806.0,960551739497135.0,5121019284106104.0,2843720285636013.0,2274176961735919.0,3503876609997303.0,3896860730486872.0,2227870002551968.8,1543554392102116.0,313745441235546.0,1362265949865878.0,4488480424228719.0,6390446710896681.0,0.0
8561793121196426.0,6806642191783286.0,8036088254982549.0,6722072880915047.0,3618477481417057.5,1818505157631328.8,2487449129934877.0,1139689103203189.0,7508137491821635.0,7482245075074675.0,4580104126258895.0,5369153260467231.0,3366280882739836.0,1.0
8062682141593685.0,5706925213729730.0,3650559667428057.0,8959587403945606.0,6099197566864398.0,696485243492834.0,8648060289079277.0,1148663343187022.0,8189022118838688.0,3124590229761653.0,3617453426559905.5,7666925308119422.0,338774785176759.0,1.0
606074241590745.0,9995422639149912.0,3109307001260561.0,2907720194187505.0,7550579396016358.0,6867622225014613.0,7960396769991459.0,1262182544263458.0,2656733563427231.0,7790661410199806.0,1249664461795243.0,8162378698514698.0,823350745426569.0,1.0
5888619747525315.0,7466606332037392.0,4396956269633824.0,4823060821157843.0,5610446764918452.0,8362369894145341.0,657536418077025.0,5176393229324532.0,6866979546869835.0,8235845003930379.0,1921110869359842.0,8799263002569293.0,4892323279970287.0,1.0
8050112511940278.0,7631616911712550.0,7584067074322045.0,279643415453467.0,1201169140685108.0,2309859697359639.0,7361081821773722.0,208070192536893.0,311892569635677.0,2434775240166679.0,3616699982726527.0,8876760214621026.0,6393594669662972.0,1.0
7361302175231654.0,3336818645911617.0,2066578132814940.8,1742389439471835.0,771183421495361.0,8003391964009854.0,3799323083577419.0,3006823063811695.0,5983438459896684.0,692845124110924.0,8729703211597379.0,1356263276863208.0,4411812251047025.5,1.0
8288765808298693.0,4376243873693983.0,6291533251830662.0,2508137698137786.0,6215248122637155.0,5997806640159029.0,6569138020338104.0,8675532966913234.0,3585800363083885.0,5535408153953950.0,2309968597827519.0,1065658792656401.0,2142032044067686.0,0.0
6983010398281380.0,1967715979705710.0,3177356733039821.0,295139542809400.0,8280123410482870.0,5964826560591199.0,1655663136201432.0,4544172961973962.0,9279407566944936.0,8622915485670206.0,2175937367295114.0,9021007090559306.0,4688292808456544.0,1.0
5074271523820989.0,8920557000217326.0,9837603814331468.0,4286878983041697.0,9890737734624956.0,3057993859888613.0,2916282480703863.0,3682579674011881.0,2798941394975577.0,7580782520157262.0,9285796121673560.0,1710459232559130.0,6464362289037696.0,1.0
9353138018199376.0,2335648121673471.0,185294992585296.0,8476817431675451.0,786986243694827.0,7337657434764542.0,4871558068358864.0,1252589858197919.0,6103321335551470.0,7618773162499690.0,1476375498148972.0,5355114071853703.0,7256696424237784.0,1.0
2068930406592210.0,8830291657857117.0,6987884291552643.0,4460272833815444.0,7741375960101618.0,8669227536959954.0,8604153437435146.0,2614311263312438.0,3493040065681065.0,72467892725699.0,5528303509863636.0,1159812563980209.0,3270175660986815.0,0.0
7886773281431630.0,7811518863122662.0,4646467788134538.0,5841302700604918.0,2878256324365738.0,9616486508404004.0,1180405980964390.0,8579371227946272.0,4721260663971844.0,8701561810719514.0,6228055929347363.0,5908273615047438.0,4422896716128461.0,1.0
8002522424908878.0,1099779169797683.0,4415404883854108.0,3895891519907867.0,6726109705921056.0,8020127723826234.0,4843445482307637.0,4539430453473366.0,2237549385009188.8,4494673881541673.0,4382174745689249.5,8176965744230494.0,3235394003333830.0,1.0
7130740166854691.0,3228894983611400.0,611356254823551.0,2995541441967395.0,8951179708493405.0,4563014785613999.0,3859004142516840.0,5359011231411791.0,4141313638245769.0,6941744924734144.0,4868415573690014.0,7278329570436333.0,3441203295520033.0,1.0
27975275506960.0,1272143044695510.0,4442174362722628.0,9532533900071292.0,4816487753973284.0,3533608812945885.0,3043016137048660.0,1992279740784252.0,8140686530734501.0,9436423601609928.0,681129842963843.0,7127202200285859.0,9680069988480870.0,1.0
2096428180820667.2,4374948582079179.0,542438127895600.0,5117674244957579.0,1546167284133837.0,6868105789940967.0,8380492380186974.0,6157713131056963.0,1175637703503544.0,1773688545977839.0,6322411723333812.0,9030410909890172.0,9951802392921460.0,0.0
9745693743830500.0,2026952844501264.0,4453825043023360.0,7813592881567786.0,3937938103010345.0,2420777770910176.0,4321020306261268.0,7311259383603658.0,5182531355566266.0,5133534491666783.0,1592193393858491.0,7907504835886315.0,2496049998110621.0,1.0
881711174764490.0,4128466503789725.0,7440956740623451.0,188542132436960.0,8509305313707395.0,2907932888424127.0,4731196126622654.0,176966720973798.0,1594722905649163.0,1818571499941636.0,2471053922760879.0,3206260681341671.0,6889309416170787.0,0.0
3251201029785238.0,5024829518763254.0,7345594788813398.0,4591943877312522.0,6080148939025884.0,6649412093839926.0,5335085303092907.0,2355023612949140.0,1188568725411926.0,8267184611059290.0,9246292942137836.0,5142139052201997.0,433106437472269.0,1.0
7386358951196402.0,6475621809210458.0,9388100853244898.0,1334755165459064.0,4233455326632097.5,9258016925030880.0,2019612617498939.2,183478061794149.0,80595772123653.0,6534810563164208.0,853829326014000.0,1315679249762753.0,9876109708141434.0,1.0
4758853829984471.0,3434276887591454.0,4627279035100264.0,3550058642331368.0,8630746918718843.0,5884366335679099.0,112107256803690.0,2953810663630109.0,3865703606809403.0,8285345806177526.0,8511067807368874.0,2370761294055805.0,189685426063599.0,1.0
3830175428152624.0,4340458185296837.0,5447403497969989.0,8479774159560570.0,1657875584660178.0,213287789155202.0,5527610913375019.0,5485148888541926.0,420349586507319.0,7181580061080079.0,1621585991215885.0,9825345202559112.0,8961361790438762.0,1.0
7606603289946118.0,7475329926610986.0,9027909862594338.0,3127713062888068.0,3648381596231925.0,2816787321483979.0,5437489698676889.0,8654439370327190.0,4547360341023713.0,7816736256469498.0,840447087078730.0,6767813053904176.0,8699026702641686.0,1.0
7781194622054874.0,5737687262098917.0,7894983582192291.0,6954565649183426.0,9381888943545128.0,3862418208715751.0,3247340798674711.0,6889647016910588.0,2343749806980798.0,7803847690659962.0,510375056504568.0,3596963569627026.0,3216907908270132.0,1.0
2209719916539667.2,5792842009936215.0,9810048670932072.0,4452530804736468.0,6489242712517704.0,3226699660543580.0,6702502629715499.0,9699282139112168.0,1377047150243213.0,6264355161172555.0,6016077914484867.0,1378567570138063.0,5494091666713682.0,1.0
2906961588114293.0,575695124407807.0,6045895603900164.0,8990361733956419.0,2498020547890395.0,726364073674586.0,6074573116222393.0,4175812549637035.0,7090767258942829.0,8970375343465043.0,9326784037224880.0,1199385162121547.0,3726313169307331.0,1.0
7829422283126026.0,5997782093163651.0,3210253379655433.0,8552747947632800.0,7907282638551947.0,747925552157775.0,8567786922123136.0,2013547133980204.0,6753866549476533.0,7815665254228214.0,7441242854893346.0,608936128039288.0,8606557889120229.0,1.0
4177807819996593.0,4595943238395712.0,2584661497266668.0,8689856431533795.0,980334870089350.0,8539893555638786.0,123474654111322.0,4356408162108441.5,5348706173163867.0,4667931695355878.0,8164073930763746.0,1798941038986174.0,9979883818321796.0,1.0
8568352268828838.0,3404298584055518.0,6838664883173588.0,3476839288914499.0,1510309837076289.0,219309604183931.0,3320577031048647.0,9239536987563022.0,7285966483293366.0,8379155574484845.0,3213791636801901.0,8315700090204173.0,2742671540276398.0,1.0
4949470003748652.0,6053377120205800.0,9241881703718548.0,9623667910865524.0,3314906730331644.0,9224000502120280.0,1044037202790469.0,7093438570945628.0,1428027100792015.0,9882406204973124.0,6836506281096677.0,5245463993374478.0,9003316770340002.0,1.0
142307068585940.0,9422172663469304.0,3161642057093796.0,4207353851984509.0,5310489835467478.0,3199498309791897.0,834051435340122.0,2533689805154708.0,5485780923497951.0,1937119077819350.0,7970529904104334.0,7527847006472885.0,2872362247964913.0,0.0
1975605888958468.8,8618099031099021.0,7919436696637589.0,9953330294517496.0,1068000891900893.0,4520988197839003.0,2981876204535942.0,8236067972880494.0,3567428521367265.0,4885748733694145.0,5158717740520611.0,4937577901413649.0,7955025751437694.0,1.0
5168778106157815.0,1900394774812804.8,7700533152111245.0,6453399040124568.0,6851807872847531.0,2734585843702282.0,891099314115481.0,6673376232318419.0,7977809467696190.0,3784315728007675.0,2431127431336658.0,5744171845990259.0,7092949128343497.0,0.0
9529073782552380.0,6821843547627207.0,1832626492370759.2,4041897398719049.0,3087214209704121.0,8929427298645190.0,2842654305036664.0,2435790124502475.0,3265589806442258.0,1362161132148552.0,4328745691752769.5,2393746502491228.0,5241800652031201.0,0.0
7076908266845035.0,4204789761971287.0,8426820775256179.0,4874943968074093.0,4462870086645795.0,4420159541120413.0,692711014066310.0,7173231108539670.0,3183773901668297.0,6871043399632949.0,4615304426207812.0,6484395931623803.0,1614078800969652.0,1.0
2630158720512573.0,9826985598288066.0,9571852711834064.0,284951207688267.0,7536828540845635.0,2124185329666346.0,546169858711189.0,1322280674942414.0,1433097670223864.0,2220201338035274.0,7844398718070451.0,6306214989094466.0,8651300388919366.0,0.0
6113465782187077.0,9792211949814824.0,7496828559173280.0,5832134351525060.0,5555638172967746.0,4229870985001100.0,2603011044017510.0,7867787359251198.0,9006063210945189.0,454572085561023.0,9070062870218060.0,5285778291114543.0,7082196141941596.0,0.0
3920599107062704.0,8135884851501206.0,7308321547415898.0,2029522041864376.0,1449560989969888.0,6312217271927848.0,1448356786378070.0,6317090601676634.0,1569711963315901.0,1191044110689067.0,4413734902508208.0,4461917079018599.0,1402408031945704.0,0.0
523328565408695.0,7847774322731038.0,6830253497324615.0,7380220172999734.0,2769582240959568.0,5085077285809.0,8362849412227922.0,397379140826795.0,4286528356374075.0,8696809462905282.0,5648559154718902.0,5682841732202801.0,9428273431112628.0,1.0
6861785836776292.0,3134633528761586.0,4917925266884347.0,229120916222147.0,5122701983062341.0,9964644189411400.0,2903615420517397.0,7423038833001978.0,3748862974842879.0,4414493018784407.0,5414194661406111.0,5252911941278307.0,6731177477463422.0,1.0
2405753483397344.0,445738354275839.0,4467898897158447.0,5494189428288593.0,129106875120525.0,7686915048684614.0,4026228585983009.0,5604593934730605.0,9464429859864670.0,2922143510173596.0,9353613615686570.0,8484664676121341.0,7287617789035461.0,1.0
9413904955795960.0,7626093937097725.0,377053088760068.0,2379682953407373.0,1291870891597065.0,1697111381568846.0,52860011379747.0,1097572880374497.0,4365517243188088.0,4748913567773267.0,3288979530104551.0,7849294328005203.0,4399010009655112.0,1.0
7359606538115405.0,6498786342765628.0,5151489505106250.0,2719449121919776.0,6871057706162386.0,9864127683432888.0,4398827728273372.0,3549275605099787.0,3765776651171317.0,4178670523731165.0,9320426595875696.0,1818067062082350.0,7012739129955595.0,1.0
6216915758807063.0,8713060695621998.0,2964472070012170.0,3473819173115384.0,1034534854224302.0,6001563023530435.0,9195982357719892.0,8383262395248027.0,6018481990520255.0,9997687876413588.0,1557639773739602.0,6137633079138023.0,1012688492007842.0,1.0
3853327050980455.0,9834670572006908.0,68922060958906.0,1988463361644168.8,3455193331177338.0,899517488890689.0,3547154775567110.0,5452824458669332.0,1580305546389296.0,687484718658284.0,4426155123899720.0,4292927969899949.0,3691705343411343.0,0.0
2950547781626404.0,7724632567885638.0,4961686835694917.0,9815594787825872.0,2337541202025794.0,3472552928975757.0,1073159094324293.0,6290661693192164.0,4541151509512987.0,2332048841431129.0,6940778069678887.0,2961532092411689.0,1921291064438938.0,1.0
2870204962951334.0,5289993423825278.0,2038332050175458.0,1602699519803099.0,5541013954265906.0,4752904305883378.0,1113342900282802.0,3112818343832192.0,7998253762320275.0,2407627494791548.0,4851471093369183.0,8292491877042314.0,4504969886797437.0,0.0
433395633890669.0,9089751499299906.0,4157431864437001.0,9678978451699952.0,5802955016489203.0,6760806616681108.0,6251130494881496.0,854246610385480.0,855521384408759.0,5614028524999846.0,8173593037570957.0,7034436238116011.0,7028248271768984.0,1.0
1432513440022967.0,4348167750466263.0,5461470050756625.0,9647121189177764.0,7836606768244766.0,1878325463542854.0,1985445925239639.2,4418868001793291.0,3107275174900016.0,3286679488159590.0,6192401897252052.0,7020051805483647.0,4188407193699975.0,0.0
3693446087654911.0,3064205039828413.0,3877194131376519.0,396216624068923.0,3787047624576392.0,5577410284874702.0,9085643640981214.0,5498540142791078.0,9620169639955110.0,8807124152308226.0,8171526793868264.0,1441882933832192.0,6446892227860460.0,1.0
6432441895621378.0,593486167397469.0,9978197974458760.0,7200536022212859.0,3958693012536745.0,8259436986197266.0,946224614007285.0,6723165901591688.0,3523014356673308.0,1064578956800582.0,9035695672714798.0,4502611776810967.0,4722133734131769.0,1.0
8486560502339990.0,1658912796281381.0,3953592126765940.0,4794724226851903.0,1327771985595268.0,4953038719606287.0,8336259875382434.0,2646703717153399.0,8428960610678755.0,6220743705663815.0,9008340419944932.0,2513684843510041.0,4397420599513820.0,1.0
2999396010672313.0,8875527147019502.0,5918369932445033.0,7170095620251156.0,4855340706189209.0,6888229431183744.0,5617254770786296.0,660717494978110.0,3703700625798472.0,3400782945986872.0,25655944484048.0,2334335074068549.0,7140196769475456.0,0.0
24657157300605.0,2142840621878576.8,3326774052394657.0,1242573217016827.0,5491406272597918.0,5931276231162991.0,5306740656070387.0,5062519588276852.0,5673274747726779.0,5898504181179680.0,6211891455128503.0,8568466885783202.0,2613585512866965.0,1.0
6581799345144030.0,6499228029338138.0,541075261841706.0,4027020678099469.0,5180973584592809.0,4303594361465183.0,1630753363667764.0,5561869715038875.0,5429295254878229.0,7398041522041376.0,5543803642031960.0,6145078678057896.0,6083540385127022.0,1.0
4685206186813829.0,6163608143959334.0,135769642397238.0,6094280777678838.0,9190708367517762.0,7590289867272629.0,4762926653816540.0,2120362809699695.2,6137522095092341.0,8814848332837718.0,4572755263910361.0,6191229065499860.0,8326479752385219.0,1.0
1907913453893170.0,8607521640704333.0,4883672851658008.0,2243404741387310.0,4899243345286830.0,6180856057895322.0,222838135043321.0,1903754560850047.2,29756469030783.0,2387565528146089.0,4243002638461129.0,3627912587358315.0,4623970483129430.0,0.0
5498548412319629.0,1062950607301111.0,3882724649402088.0,2094235622612536.8,1800598237885718.0,5801343073188785.0,1217424147142894.0,7555037827337677.0,9508709782415800.0,3593185765797957.0,679460636142192.0,8136922736152883.0,6881702832939224.0,1.0
8502365875612526.0,7191940363186210.0,2539411434180677.0,4577054323167357.0,6876478451416174.0,4021895583840088.0,1807990122153168.8,2206334235688802.0,5830990079699616.0,2123902528302720.8,7344447690219131.0,1686142767808805.0,6308146654121802.0,0.0
7224365177753075.0,5582937874860413.0,7419132281128730.0,2023066792323154.0,3192819009739595.0,7976574061006774.0,9181932547597696.0,3331299997190726.0,8288572081610570.0,2064688679402412.8,1035165744743213.0,88749485198628.0,7856474888141451.0,0.0
5162307406748913.0,3629790700002775.0,580228119939354.0,3792828788803543.0,1148390786710731.0,9923276538430380.0,6007302728300949.0,8642150812336152.0,2429023369779444.0,9125385571247468.0,8380331612482122.0,3416912218273177.0,8784101464612563.0,1.0
1243508123215061.0,9150254878350928.0,883371861784555.0,1747156246316419.0,1949508649474332.8,5517840585269891.0,1376716159479001.0,8929128702222202.0,180760552437350.0,7305826452952238.0,2058577831493258.0,194302857998984.0,7648469442108000.0,1.0
1417186518835572.0,5998639873348315.0,582364900633350.0,5358560100137008.0,3232394409705686.0,8570246239857251.0,7641862403077330.0,5625489549988475.0,8954025388017502.0,5204267373674569.0,6251582449158992.0,7451716073931829.0,2289355003667285.0,1.0
681970900469066.0,2943353934374865.0,8406006948937114.0,7653342419209216.0,4789799552639964.0,1168437290918578.0,2464520410370396.0,7565986826715102.0,4043690201225888.0,9724073693518320.0,5401682132740327.0,4792934369177704.0,8352683143878066.0,1.0
8657140860523824.0,9751547533419516.0,8970797343776466.0,4889295656542030.0,9213121778491196.0,5692927330469898.0,4090524519639685.0,8050173060284090.0,6003567683556062.0,9590956522971848.0,6933919947791174.0,5959730097308693.0,4568298159323405.0,1.0
523890460781811.0,1295190482229402.0,1506256760536848.0,5792102836310755.0,1478688823997676.0,2557971215364629.0,7095068965008575.0,1703724877212162.0,6213010910051338.0,9272089166383184.0,9025824098414720.0,2845250969712619.0,5058328098233217.0,1.0
769735764372569.0,8977292766930659.0,4334672897631696.0,7440381210659590.0,8888099978060440.0,6098015061638326.0,2794873321629501.0,582930925488094.0,5814142612522220.0,9705391897787280.0,8895027871418189.0,9806268203972146.0,8273439480414077.0,1.0
7875464670925102.0,813183833351411.0,5300670428920005.0,9524100412835190.0,1997980546259398.0,2916484584313906.0,1675657535454389.0,4058281494682844.0,8941291867580610.0,7905054235769923.0,8107968649825672.0,2605827019393259.0,8652309522195210.0,1.0
3215284367265225.0,8801934560698294.0,9524211432415104.0,2756743919451636.0,2180585251197456.0,6863286503903976.0,6383346690471011.0,5986117474354948.0,4996482259932821.0,2158119472650854.0,1343020493333502.0,8144916090514168.0,9784847041784836.0,0.0
2175290314524763.2,2176720902440427.2,4808464407716139.0,685257690454395.0,6281934981574186.0,3210205872973730.0,1288349013296933.0,3805193219516543.0,9277367160435808.0,9204233246046728.0,7233931204318030.0,2389112682418675.0,3299528870894409.0,1.0
331630946842219.0,5917855195881129.0,9838930422418324.0,9371515121382786.0,7456251162934195.0,4211279313160.0,1766317656969032.0,5952985759026461.0,8392629650495450.0,9316971181775872.0,9214150253136884.0,6149663019245758.0,448787234969140.0,1.0
6136990587788386.0,2129110581110655.2,5457925956101947.0,5646248536791456.0,9907422094353196.0,5366914046871402.0,7950019398361389.0,1586085029715564.0,404740211543421.0,4260499975587753.0,8618754423548646.0,8855733815354611.0,4160588211981847.0,1.0
6082992878405814.0,2072876219318588.8,1468234614990260.0,2781232064127805.0,4694794175760000.0,9837729231623632.0,4242628452137808.0,7516176481060878.0,7306472848610088.0,8493098075806875.0,648908953177763.0,7283096278242030.0,9408472615693268.0,1.0
