age,workclass,fnlwgt,education,martial_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,Class
6216738220823419.0,956153951198490.0,6348927314328489.0,933522381571530.0,2314285140134654.0,7864403104871655.0,9565780304549960.0,4486428668166357.0,3773848721514284.0,8250714097181960.0,9234066081135496.0,7879091642797802.0,1383059877871573.0,1.0
5138892562189075.0,2760116554664206.0,6133836878580712.0,254259035025214.0,1619808010095083.0,1093363923724737.0,3025493628272773.0,8716267322244318.0,6626529838533548.0,5143088573374172.0,1348466911052657.0,6457405556748220.0,310411639835960.0,1.0
9731526537905284.0,878031537809490.0,6390257202862327.0,9466311025075934.0,3420529485981163.0,8512899099987618.0,8204821061359331.0,5933428986270457.0,621441123119621.0,6610414885085116.0,1989121372088088.0,2067233899807354.0,9359586885727504.0,1.0
2268725589369511.0,9896361697882676.0,7058987079648521.0,5050437716989192.0,6328895930039224.0,2020866142482435.0,2559279142488341.0,9678717228961548.0,1003242637008212.0,6319804452828031.0,4902495750693805.0,6349572557586256.0,1394483753918321.0,1.0
4565455087112817.0,2314606836051694.0,552447466834777.0,5960280585119968.0,5024851611365219.0,8078820186316226.0,855091775558624.0,591878680132870.0,8210756966115528.0,3378149701528411.0,3334479571580918.0,8651193971031054.0,1547697354226627.0,1.0
153959803063944.0,6439385131056351.0,7917607706262762.0,8877544025112225.0,3051184814907068.0,5836403686927280.0,1324045533791640.0,5494704467303952.0,8647800301251868.0,8229573342433820.0,9355200583158492.0,1422958111038378.0,3230110690761152.0,1.0
3167292148701005.0,8662280367711012.0,694091527293232.0,3490564746741435.0,7370114862594761.0,9908763160308676.0,8475192496141454.0,8374593713747881.0,3451917107287396.0,8928969730691929.0,8985761349567837.0,4732297440383804.0,3193002841408130.0,1.0
6577388385135068.0,2797182926153743.0,9013068371454280.0,7608592915054196.0,3638829010619589.0,4528587604718592.0,306256691327195.0,4126983059101293.0,5352198030439310.0,7616197980179576.0,3811256882289299.0,1245303486067678.0,2976693548619166.0,1.0
7111743756273848.0,3396806858291953.0,5788101486720963.0,1406820660507678.0,9071533164177904.0,8447181534855273.0,8353110865072762.0,9071652229044238.0,9606116911461574.0,746147174619736.0,4785921625121662.0,6807945730821948.0,4443062488261384.0,0.0
7520712299645261.0,238606495450884.0,1213498730876833.0,2405971978091133.0,7699322613583184.0,7766225660509821.0,3151899540802388.0,3834462872490124.0,8597336581871997.0,8738281361120890.0,2612127831221732.0,2566534216123700.0,239318559494827.0,1.0
2691328442869881.0,9849388374270880.0,689096489333218.0,6422867529354789.0,2351751308034463.0,7392153096219226.0,1230685652171988.0,1791281939378726.0,6793648352388559.0,9357494002785804.0,3584491655805272.0,7944308350643733.0,6296094420906996.0,1.0
955369940257379.0,277672097958288.0,297734669609198.0,4161826219858212.0,5089523837240958.0,7705692442906846.0,675021430878709.0,1392325272423735.0,5482318511186128.0,9008752147177020.0,416527110685986.0,4101292576111835.0,8979748127270941.0,1.0
6568575497453777.0,451320214503742.0,6388882763664096.0,6186801053033686.0,5831072686732227.0,5927870449658943.0,8869041412656018.0,6374602884134883.0,454597185178030.0,1066624164446271.0,5853341679459146.0,2956447498727503.0,7048122641319457.0,0.0
2380832651275127.0,7056747888825833.0,8687759071025227.0,5344733133203363.0,5614228165875901.0,9635806825095928.0,3168152050339397.0,9437410346747432.0,5562336728736804.0,2638013696087160.0,8018496260057936.0,3348400944125963.0,8644486182200635.0,0.0
7411570220048370.0,6735875060163108.0,3049868339567196.0,1208560672139982.0,6193810691327064.0,6127221267489046.0,8578545102193554.0,8988747897840639.0,3183807680325971.0,2870490205035506.0,4884031486182279.0,2191581786631396.0,7263374988959229.0,0.0
8679145900914298.0,2186387198095039.0,998478875359966.0,1894746225952794.0,2285912355792266.0,5714034950605003.0,4221278079477763.0,1062443455125783.0,6216403497310473.0,4483850123472459.0,6536823914420240.0,3175514600972483.0,1710987989703852.0,1.0
668113948643072.0,2250761880396928.0,570743935592801.0,2306165117156666.0,128096282798465.0,1711960992977832.0,599270884199139.0,7057963428562053.0,7550384775406731.0,9358388079049488.0,8978426514905946.0,2381515977423263.0,5125745698191239.0,1.0
9877527464751472.0,5362769414913346.0,4641394857150634.0,314414997068504.0,6981893539351088.0,2658857460468400.0,112277639914200.0,2102994988657183.0,7763033537947928.0,1437727731144074.0,516227944738371.0,8842064686792275.0,2893508387082613.0,0.0
485871259822926.0,7574628129269297.0,9280277864156236.0,797352748727611.0,9908949000200584.0,3903219128932015.0,3753390481318599.0,6601373601421671.0,1850593411870048.0,8938054638851787.0,8807071340732937.0,1178269431262798.0,2616288213345209.0,1.0
6197533094426486.0,4249361440124591.0,185078307486497.0,3236414045126310.0,1562117814903216.0,3369042252459060.0,388307767314610.0,599570212266642.0,6515855470405832.0,2343010521149858.0,3163285514940160.0,4119177499896246.0,4501607639769721.0,1.0
1631289289685850.0,3741319744814389.0,326944766048881.0,4802236266416051.0,2844043408791008.0,5918645392453116.0,4471840733609581.0,4624305635410419.0,989380078788164.0,7685792521717360.0,4886574374843268.0,3100944323264923.0,6766240902863506.0,1.0
6867892583181573.0,2377121966532089.0,9702425537146646.0,5018729068975089.0,6457077564892240.0,5894153151516872.0,4654194543062872.0,7580886490169587.0,5573171700696357.0,4140661761729478.0,3389695325311827.0,4058078245660247.0,9273091009944180.0,0.0
7895229225601673.0,3351587864199434.0,1346797082171043.0,2560400655626592.0,4700767313852898.0,8470912560549630.0,1354187950540198.0,8526247554498236.0,9055641860274402.0,6263134403237865.0,1174958948662328.0,5623797750122139.0,7066424456677665.0,1.0
1121176873057491.0,1799357854441947.0,440112507009986.0,7324322726027470.0,2257738086624434.0,1719780142065354.0,7552529482203905.0,5657791061669551.0,6474079432017095.0,2539544434108941.0,9871179447466424.0,7897236599856921.0,8309165245090041.0,1.0
4351327938477221.0,8152963249072679.0,6099912580565616.0,3830170782974655.0,5997571276291805.0,9818683780685302.0,5517175018296115.0,1892024551580106.0,7069808679981614.0,7204306558475532.0,8809781810955005.0,5446201036949714.0,2497431347809540.0,1.0
9739672900324174.0,8458946410514204.0,7826264377620934.0,2436029578776299.0,5847858255894649.0,9253931209806784.0,5763097978372742.0,5797689682522109.0,4539558589487053.0,5453415007604024.0,7434495481766107.0,6681841092005770.0,431777361960449.0,1.0
9336016538052232.0,4691686066373271.0,6661285814180949.0,7075799281550651.0,9374317353538960.0,7687753522456883.0,7926368756015828.0,9751058591366788.0,8954496988980235.0,108809002019335.0,8585123619215625.0,8491988488445326.0,9884850172494978.0,0.0
9765896192579740.0,2740155681044356.0,7878412594243627.0,9758730410277768.0,2174025195310918.0,9805350843027510.0,4870060460510068.0,7182367548974356.0,3652837907559058.0,2984677274423236.0,8859753670726041.0,2610776619228075.0,6061960680955733.0,1.0
4115621486542271.0,2734448523687862.0,2030505476894655.0,848323060620982.0,5729432955558402.0,2736908197838374.0,3304934065010277.0,9137645733393102.0,8107383804950128.0,6557296057080435.0,8216008485898359.0,3651263179262821.0,4784510572479073.0,1.0
1640384009857028.0,8272008490534636.0,1146418202349886.0,8694249496329549.0,1103176593141775.0,2877600649333482.0,8995472047376472.0,5838042305868165.0,2092877859015387.0,6010321832172855.0,4149292834191577.0,7307786514518961.0,5001309007054763.0,1.0
6690335489191448.0,9339788785065170.0,1824682559502491.0,7325496932637009.0,3022379222577164.0,7612846144495423.0,8807061119280916.0,5442099079241884.0,9772734526808214.0,5359800080404571.0,9454872717648816.0,2553181796344446.0,8322863320786497.0,1.0
603092779039801.0,7967203155676200.0,8032686809838311.0,1221190897653232.0,956254541288670.0,4125005574912645.0,3955683635274380.0,7102940983309167.0,4964932059660494.0,8678226197176023.0,8795923137978821.0,3003394407189101.0,9487348654645288.0,1.0
2591202471591398.0,8406410554017135.0,987278623355434.0,2955864827775859.0,6943330384367196.0,2346053915974913.0,9492389750327736.0,2162354160493876.0,4994177657075912.0,5461494707792037.0,5998740653213965.0,6793937145891818.0,1053663539645602.0,1.0
6727372907189808.0,4552931479879208.0,7421501825339722.0,8556076995468987.0,383823942727266.0,7433502496992921.0,3944842977146977.0,7196905992716981.0,6236915342926644.0,4644715360822238.0,8907248067709913.0,166813946365608.0,9930536955442032.0,1.0
6443803607844807.0,2512752578525266.0,8704204939062447.0,5143121490314385.0,1655010942927349.0,7574750623405384.0,633170975218788.0,4041062820318027.0,1322130621565700.0,1446229184532666.0,7994564762444422.0,8765737293196847.0,5628575234836349.0,1.0
8680977285844077.0,1646521598663934.0,2499323440636853.0,571150790935908.0,2233608871277731.0,1470198661791709.0,289723235703028.0,3064340260482169.0,6108687315240349.0,6623113989545949.0,7015743352661248.0,6083348265537188.0,1226986332479446.0,1.0
3277335729418162.0,7084206209559104.0,4926030325455079.0,3712615227923350.0,1713426632143597.0,9905747560222448.0,9704473275754308.0,8414318443339368.0,6102102667599132.0,4055555430340917.0,6266867672300961.0,2699532462019244.0,3733992666956631.0,1.0
9256589236010176.0,1927619426426951.0,7910846126329959.0,8204121478637316.0,5730784506998119.0,9552352502798740.0,9146158826155056.0,278824714092841.0,5438975258816997.0,2668798633567592.0,6575226005366231.0,5568542755769089.0,4817427805111405.0,1.0
9302205857264304.0,8019304091931892.0,1044073726025939.0,9082882767799082.0,8279484083564738.0,8126484342221872.0,8715489964695090.0,4350651319531618.0,8960185192630468.0,3259478021928433.0,5776535021529756.0,3933469185296850.0,686001327665036.0,0.0
4091375776174064.0,5178857429301694.0,2107456432535206.0,661804513728157.0,9995647814598356.0,1591748765492722.0,2673268566635553.0,9292581311902264.0,233969225210277.0,4066195648210402.0,7045777808693290.0,1701219654973565.0,875631623247907.0,0.0
7119453241139478.0,8111891016002570.0,5321733301366672.0,2101007916928711.0,8574564765569819.0,6191583196230455.0,8067395178333456.0,5982230864884808.0,5633921145459439.0,7681910304025785.0,9515733077874296.0,8044200765912224.0,7642883358000055.0,1.0
644193456420392.0,82542916121853.0,2517028620436401.0,1051314689527871.0,1232864461350025.0,9290151237149470.0,6825305003517635.0,5964520046675208.0,6440879772744383.0,3094407869663862.0,4367064917613869.0,8752620470722768.0,5743579514259686.0,1.0
2527707251544171.0,6005488466140960.0,2962119389638668.0,4697823327819154.0,8996474388900665.0,4386030942245466.0,5458171954228356.0,1743714904971544.0,4899125262129245.0,8572344100945716.0,4233370292801504.0,9609206514526560.0,4870719628059518.0,1.0
5010396871837951.0,8400967116336006.0,5749229219818283.0,769638048653206.0,1007096052016321.0,5763024161124307.0,3598000885784857.0,1174576309793222.0,8028216991957354.0,4575288338751116.0,7931006614464228.0,8046019845781740.0,6992669033588967.0,1.0
9243654869500432.0,4667513101610472.0,9326440296072980.0,6165592137647493.0,3374360015935082.0,4956520827178001.0,7894745471647497.0,387059262805304.0,6725781158617458.0,7527558504608845.0,5516983505045997.0,6424861173197476.0,6710247282066256.0,1.0
8410056404848449.0,5197201828507851.0,4743880964731730.0,5485244736347276.0,1688445804333628.0,7113236571788246.0,6840706820658216.0,9186445531720972.0,2618382500507810.0,715222659078839.0,608838085585788.0,2788317929405116.0,6825373718925669.0,0.0
3171673389142688.0,5617965917506249.0,9839837731671332.0,3249922811567803.0,3935722698404114.0,8934843601580548.0,6601932860805518.0,825978466005977.0,2139681514119581.0,1462600487856139.0,8128988420725625.0,7236280476579487.0,6791863731207054.0,0.0
9304429289429308.0,1882485619663212.0,1673541145336554.0,2066561932679599.0,618078766093227.0,5203493487362531.0,8657366860022281.0,8571290713611908.0,2148330145560993.0,257599884734062.0,8318752112268928.0,1898233690224438.0,8272188506377371.0,0.0
483086937112659.0,5036286388263012.0,2024143051051159.0,8784481357614219.0,19927835230853.0,9108994661140316.0,1250787761231000.0,9469852664970700.0,6387152967943634.0,670201990649944.0,9030321274122656.0,556856683404546.0,850498926545830.0,0.0
9002077986184937.0,7597725262504358.0,5334814191641358.0,7307667549743030.0,2853198365681817.0,8593275181961486.0,2698983930553541.0,6964053987392433.0,9946999031758834.0,5143043661122903.0,899608553638778.0,8419724432781446.0,6542472578842420.0,1.0
1403275171906976.0,3155355241067196.0,8685812529730797.0,4785044388825731.0,6141541779713300.0,8141781339132129.0,8222163030890110.0,3619776008581598.0,3151421448989183.0,142353233455879.0,8909442253652466.0,2501655161393796.0,3155405404371336.0,0.0
6748649088563039.0,8685907673725543.0,7494620866560788.0,6487040239854544.0,1793255101738723.0,1861091772940335.0,173641669819531.0,5431195580249825.0,8181027573813525.0,449765433783346.0,274299111949788.0,73066225458901.0,3027528234210373.0,0.0
1114564788779689.0,9586490835708600.0,346659631866976.0,836336475250186.0,3503886638480402.0,1701956573282938.0,3892990879300029.0,7792599654140713.0,5667398595196381.0,4360811051252492.0,8827481609734571.0,7971433051754283.0,7246621655330810.0,1.0
5712383976245850.0,2155130729229086.0,4536552229195704.0,6936939424683093.0,6996612376078314.0,5903844882090448.0,864782415005122.0,2067256952389650.0,8035642956230087.0,4615781738659427.0,9420738300187848.0,3131134226123140.0,8716364157979285.0,1.0
7427106666474202.0,7191206449332202.0,5478915092342973.0,5916635562619228.0,8597019055951448.0,6364823058849431.0,8247720106715722.0,9013343413516044.0,5687217661633392.0,6118146479688865.0,5558100893646362.0,5237097129486750.0,6934024558955997.0,0.0
838578348724747.0,779733226786547.0,1524346931913150.0,7738038035558008.0,1283722504682480.0,2883577778363713.0,1646378292405016.0,3944836135846836.0,4996585969982246.0,3175212846241283.0,5954927623507166.0,1429162092163570.0,8203596152752757.0,1.0
7535999211383325.0,9614237699409000.0,3450229705103110.0,1366338642868710.0,8831627801340660.0,8037178711852025.0,5338765506852040.0,1382055068675493.0,4384373741381943.0,6705157032018677.0,6212602169567041.0,5763554570286411.0,5726413599473352.0,1.0
6252612799541350.0,7731752316943321.0,1985948912017731.0,7545339665158650.0,2294878251818051.0,4377883259905922.0,2673401838671469.0,5772659301255021.0,7944301353712309.0,336024586674372.0,1414303422511330.0,9289034857858126.0,8321329977120995.0,0.0
6345027787708303.0,7849380475656524.0,8225979818072296.0,617130710479519.0,7559881338876131.0,7354619580262111.0,9621458739549128.0,6450122565097845.0,2007408189076431.0,5399915318831409.0,8989859875885557.0,3672606038585883.0,9936490812505522.0,1.0
9890423347002006.0,8650090242535516.0,6585548940863491.0,2551875738561645.0,7810448463908683.0,9498350874236196.0,6773133530543099.0,4171599075960555.0,4636412719804833.0,6083830139404846.0,1045095976292184.0,1318355577798130.0,230964580592962.0,0.0
2665904010816218.0,7867580880347949.0,5981151817089668.0,1945140407823981.0,633038989968794.0,7072623634022415.0,843285364745560.0,6182373394682724.0,5881603934147430.0,864769911421710.0,6272331875271166.0,6294697790248461.0,2290140292538252.0,0.0
2422366990618891.0,5309240649884716.0,5781726093757556.0,117030776008901.0,2112515657705853.0,6952586649244308.0,6831253267101044.0,2074965134314134.0,333638762882297.0,9460767681991980.0,8488542629360985.0,2350983231879570.0,4970637166414037.0,1.0
4758949630877378.0,3735971181341346.0,4496022118927119.0,3554785892327876.0,2226102520568405.0,4858464396637891.0,2050701576439329.0,7888216922680922.0,4818823475030249.0,2430938604773702.0,9308394132164764.0,4077424186024776.0,7218287801334792.0,1.0
566472780011968.0,3531137973275567.0,9905349020829940.0,3218415044308776.0,4315786540154102.0,9807690883322288.0,7052239202923648.0,1930255068894534.0,8254691733674843.0,5987865827181188.0,741558196300874.0,735264438937281.0,1390851114869538.0,1.0
7749147524656565.0,4137581786388646.0,4705466947680593.0,5896428981807622.0,5872973238072374.0,9851336953356666.0,8233113607991271.0,8932538374663466.0,9357499059405264.0,1922586572595891.0,8921505775446596.0,4439538788487104.0,377786008709720.0,0.0
3810814772129970.0,8056642721860397.0,3370247134894104.0,486276933620448.0,1190260937563139.0,2795870619171068.0,3861872192924150.0,3949519393461053.0,8957316291735578.0,2984850821762071.0,6409343349021507.0,3698674572422687.0,5608055654504657.0,1.0
4346029655539495.0,3846314598373477.0,3545473891385863.0,3174166023221074.0,9095601927569784.0,2060140711745408.0,7880987382751268.0,7299344824269403.0,6489001452920200.0,2790587910095229.0,2553937290004283.0,3654413987038330.0,306480439613752.0,0.0
3514338645583436.0,753745599419646.0,7893860033931776.0,350976138205900.0,1970155955009385.0,2988960301124048.0,7713842592869273.0,8202555707895582.0,777868525093704.0,548168823458745.0,6228303328437258.0,5800345996749751.0,7867930905109791.0,0.0
4306511995238416.0,643749773215609.0,3406186628424043.0,9706848417436792.0,6557439178144962.0,8151098998606469.0,6431664115137204.0,1800158429325860.0,6964338025978847.0,6215705107090608.0,2106491345700563.0,7121253291462808.0,3919412057088074.0,1.0
2433490087795402.0,2348889406846414.0,1864086378001855.0,2976973117090992.0,8720176022681805.0,1307520890345843.0,3967891928731959.0,4433728354294656.0,3949140060453530.0,7923133120038594.0,898848183139236.0,573902388844209.0,9284925966170304.0,1.0
5556129578736803.0,2652388028967434.0,8482664039830840.0,2846298669741168.0,2499194337712992.0,237710942011562.0,5657029360359152.0,9000378568590719.0,5148023949600406.0,2012311291889229.0,8585744546312685.0,8031099953060247.0,4524454007040878.0,1.0
7905021402124061.0,1818240299462049.0,1937977264642859.0,7248173730347524.0,2440328957756689.0,2626573020265905.0,2143529391003631.0,456093755204902.0,648234668814683.0,4366974064959844.0,6228586682418546.0,6203111137672786.0,3810394552406338.0,1.0
3603291281146691.0,7752660114770035.0,1979519969011428.0,7903184434124660.0,5510051772330537.0,282914043289360.0,272023376501043.0,1107649582012013.0,4997978990443133.0,6314431102644642.0,2759553020954091.0,7660867288263116.0,6162102163741566.0,1.0
2336805151614478.0,8045672430463025.0,9236456061592872.0,794663814752567.0,7335464301989939.0,4652167649396635.0,9855827781385068.0,3656519157268598.0,6945867733331647.0,8141755544322873.0,6568648929211041.0,1378420191778266.0,6027603207035376.0,1.0
2586151652591442.0,3022736708491528.0,8693484281057518.0,4241528572318489.0,2240587464656005.0,1456757164669554.0,9885529673160918.0,6437963746506188.0,2146529845147990.0,413515940046197.0,6327592047081983.0,4157373681985896.0,9895905375223946.0,0.0
8281291280757708.0,4842814842336218.0,2903175556758377.0,6612513312173267.0,4667225776394441.0,689654595159936.0,1089643999669861.0,7365589040827874.0,2253699902555818.0,8354616835531336.0,2341459833543431.0,8079113689169653.0,2807750991664876.0,1.0
4058358686425818.0,5399144253215705.0,5931847662950177.0,7597333033675804.0,6610102546236249.0,7399997268349866.0,6396426913734231.0,2316476943543840.0,5269429365657142.0,6789803151764548.0,3943013934897482.0,3040026205608906.0,2996416938322666.0,1.0
5885270760067883.0,9231685790213792.0,4863768229015267.0,3788136574833680.0,2475113991515801.0,8975921047599610.0,7265569677533223.0,2342209947034812.0,2153148082763943.0,4037190906163051.0,2003086106412243.0,6859647250416672.0,593863803758809.0,0.0
7325091262813908.0,5148736490428676.0,2359739200911554.0,7747202377929894.0,5403521127787855.0,4767759640336970.0,7723002189361733.0,8415213366540564.0,5119045716138812.0,2950216245177535.0,9894553454054752.0,7976696536023959.0,7611120712158514.0,1.0
8803414789092886.0,7262463233443358.0,1870733815349756.0,9362231923401298.0,1247599625420915.0,8511922570414857.0,8886089240067314.0,8245329653642378.0,9323798093021208.0,9197860716377752.0,5963109176840035.0,9144354211214612.0,5151454855112156.0,1.0
4576962031411655.0,7978803374649580.0,3833158023640910.0,4408874148965287.0,8033310841283966.0,9143693553452832.0,8376088108176565.0,4267083575944643.0,2391202340187308.0,205958205316465.0,2288216155645348.0,4587792141386365.0,5127977279992092.0,0.0
7909718970184917.0,2089139338604167.0,8138476346772396.0,6093640773436862.0,4249864458391339.0,7793009762655698.0,3153967916232592.0,5753921814867739.0,6081353430661314.0,992144901331841.0,1054254210546743.0,7316774790654356.0,4085138977085112.0,0.0
7024523032683275.0,8089396697745784.0,6592190780154886.0,2138523733217168.0,3637295159216425.0,4023018255706592.0,6993470290860264.0,5433245480075431.0,2455648502648501.0,5266384881941837.0,520599239925964.0,3927248557349723.0,2570841708929482.0,1.0
8726247351213440.0,340284390370168.0,5492403478646455.0,9828574659312288.0,5673190788240725.0,6312534646350773.0,5370836126348326.0,8691658787492187.0,3603541139747252.0,4750871788775784.0,1999370102215838.0,4117461377910442.0,5101096829970299.0,1.0
8072302706154361.0,1197682492208195.0,3368849305654123.0,5509840952357975.0,2365216383979895.0,4600287421337197.0,5833547394350840.0,4695830135519574.0,2341024207814311.0,7506102483234503.0,3179900393090548.0,4735938132679809.0,529413418272733.0,1.0
564312426277669.0,3526559429880716.0,4646875669466653.0,5115520482026941.0,4505871431434490.0,6744826530980329.0,6295623695260904.0,1307597280833817.0,569725310974766.0,9408503272022296.0,4359530615412270.0,1242838929177706.0,9646561322273936.0,1.0
5887948765683659.0,6286280131659612.0,1316894463936622.0,2444592074689092.0,5944624776148025.0,6967425084267290.0,1073294205640759.0,6459688772750125.0,3776917696205068.0,8489487575117695.0,1707244741415412.0,7213971366910715.0,377431046391328.0,1.0
9254284478151430.0,2879557429660865.0,4686888971993547.0,2746348264801493.0,5162835151865781.0,8302037240168925.0,7539504523773013.0,6514809216548426.0,8619064638439326.0,9380823443391130.0,9728648044433184.0,7351157759185966.0,3566561043555013.0,1.0
7715328366565234.0,5078218518377856.0,3852932265283459.0,6912001864609199.0,9193459488185492.0,9591503322048156.0,3692216415400021.0,4118529544837662.0,2981717808269231.0,4653088395713265.0,7221381050670288.0,1519749354810696.0,7374540688683076.0,0.0
7873916402665101.0,2312709928060675.0,4978749502666232.0,4607360798729071.0,8935791621595136.0,3129361859530026.0,6814766768237995.0,6563966696374239.0,9645648980346792.0,8001656884352063.0,1993271482886265.0,9862675194596564.0,4217582179463168.0,1.0
8276015866168572.0,2086108685934691.0,7569353126765116.0,935653867312941.0,865766252409922.0,4795386957286295.0,3585144954121883.0,7356948868852640.0,4619972087208684.0,3308638465755150.0,8596236874599655.0,378197545697589.0,9478293773843428.0,1.0
3706263845840246.0,9003978064158552.0,9794303273943660.0,4985841053579195.0,7358887400594336.0,5357947870107786.0,8348666122960420.0,5915340844276209.0,5119178092511935.0,6710549116504112.0,6969384085590403.0,6951557778131286.0,5354127584623627.0,1.0
6949325354431358.0,4687905590982922.0,5833686513303907.0,5743981877591119.0,3441682633828377.0,8000396780361649.0,6576645687128238.0,6687510894175402.0,5005574312779701.0,5951970659820511.0,1874438953174848.0,6430831692485944.0,2408184119402840.0,1.0
2993333816698495.0,1583033793167457.0,8187980894725164.0,8947528004816765.0,4590414101213996.0,1099848884271821.0,5513478333032017.0,300268549136758.0,3648138727981745.0,2599064478814195.0,4214377496926184.0,9622615095825964.0,384725079653907.0,1.0
1017569909889822.0,2571475119709755.0,2043417468810926.0,8852366770156555.0,6196508414048617.0,3186647159412692.0,8374659264413797.0,3924634026659311.0,7124811782509723.0,552058006307619.0,823006973156900.0,6766090198103718.0,4154155633101280.0,0.0
9295470982451072.0,8818494141719598.0,6266305588425475.0,8566004938532911.0,7033760895723133.0,3880556421587762.0,4982818310022385.0,5321104144881771.0,4991401810936844.0,5189795611793435.0,6663212677233624.0,696440642797621.0,1591683106925756.0,1.0
8479901844341086.0,602033668067203.0,3403079638895129.0,999148677720038.0,3264768532030511.0,3367301674225823.0,4280095342413494.0,9618487701673904.0,8771231648874356.0,7514459212268892.0,7855045121510105.0,5209147443113142.0,3292205571616879.0,1.0
6323526549613134.0,4032276843680218.0,4198894368105031.0,2035787574705756.0,2579322442689974.0,6674178183404676.0,7696010854946294.0,4971638481719221.0,2032068610315410.0,3631463355792859.0,6751244481295239.0,1036634493834832.0,7367025670154626.0,1.0
9572197958363168.0,8249032111153576.0,7329632272754043.0,6393052837521955.0,3407476845591987.0,4021089704541456.0,3408957985284912.0,8069106568767919.0,1033982375540228.0,7382700885213668.0,9006943498955932.0,6413119733851025.0,6691793817003248.0,1.0
7532186378154656.0,8076040620192325.0,4416153304317259.0,4883557629351515.0,9905385013148280.0,1759005656204025.0,8872507048124774.0,7667064995809836.0,8699786541529366.0,3949712748066440.0,1031327319398285.0,2007580997028866.0,3661893863416898.0,0.0
7505222934593256.0,9358168737602608.0,4870597941730501.0,1530887800684858.0,9141928923774120.0,8444376129585340.0,8839623508726096.0,1005537988914136.0,5369771419549495.0,4922477403295555.0,2445604419987611.0,7135185718386718.0,4470675826496486.0,0.0
5719082832141444.0,4694348261835181.0,4985936427470516.0,1481212218840329.0,1086069193641807.0,8459373117580269.0,8330041723186899.0,7942053054304111.0,9220556919799520.0,7258404807710515.0,9861014271361402.0,8219189603795969.0,9447247457508956.0,1.0
788022063686582.0,7742439636695380.0,9076412504292624.0,7220765106301855.0,3422027867014768.0,6947588728621939.0,7047636016269287.0,8076375913658353.0,2626176357791868.0,3021870500736692.0,9701050858826132.0,1587163483687284.0,1125570589660380.0,1.0
1439578392893231.0,5430607928445582.0,5285388787022442.0,9500402265444596.0,1552342050380846.0,7813385049459694.0,4932749403129140.0,4628050445670904.0,9378969748880576.0,5519480123819665.0,1680279408348751.0,6244075760260456.0,8639534943006390.0,1.0
849341156894340.0,1315733813617091.0,7468536099190011.0,7148033710114315.0,8778829876736080.0,6021159140338078.0,2822599352016739.0,656688467225509.0,7127022236668271.0,3653948732794147.0,6535107811689328.0,6177468454537275.0,3071989883262891.0,1.0
139925547189712.0,6476072853611173.0,3590998838041178.0,3384332426354976.0,7417551358012654.0,8376762959156232.0,3395179458392656.0,1595805827512774.0,9928261243087172.0,5897340891664351.0,3449064161977111.0,9412814211736476.0,4701386386209268.0,1.0
4285251062602678.0,3512686085519816.0,2290029822422507.0,588818176895117.0,4707149056749411.0,4563699897846385.0,7893021272732374.0,3403650673886131.0,1254240953850188.0,2605885255998818.0,3747786228599993.0,4886379393919826.0,7325398903376455.0,0.0
3205342289423900.0,9049040524697720.0,3917537060317605.0,6774503511121573.0,3987745421063915.0,8255419195145675.0,9947924820894228.0,4576882853060644.0,850190328035336.0,746395881112138.0,1995703929990080.0,7370992280892985.0,55917718129095.0,0.0
5540796404858206.0,8143766287013375.0,5102559928940482.0,8982646753351955.0,1165329688820133.0,7867399146124305.0,1644168356637739.0,3303861851402920.0,5284589033344026.0,6542684715487167.0,5700783289735597.0,7839510029318362.0,3460308724856130.0,1.0
6486900021012621.0,5964624900732210.0,4375042153853518.0,1589631541347081.0,448707618878141.0,4253475216929676.0,9144758653132012.0,8713149385926224.0,7479279035810087.0,354907794299395.0,7930919780247598.0,6110435292602379.0,3996620264710336.0,0.0
1797532114530770.0,9935409672570808.0,4974571108039235.0,6328386640377846.0,3207814421519956.0,1983063923819829.0,3412810372193598.0,4003540557860306.0,8928192999176226.0,4068892789375307.0,4086862942287744.0,2971240805661466.0,3782362404186036.0,1.0
792983849278714.0,5883832202416264.0,8633978064300856.0,4940769045111795.0,1378472544228930.0,3745778508145601.0,766722167809982.0,8066394709774758.0,8779483949361908.0,5469990207868044.0,3885491964251315.0,395425434706238.0,4459376518175071.0,1.0
2570264940479095.0,6513647820117987.0,1891863950886306.0,8104781802859828.0,763258707310221.0,844703597626438.0,7278758121267980.0,6680154332883484.0,5873165289155762.0,3992346673850215.0,3666251049071017.0,6740174169942788.0,7011531903072297.0,1.0
3147202535699657.0,3357202272312887.0,5513031372029103.0,2291186170162556.0,1056569463720841.0,8639428832456520.0,8086176330049575.0,6248485310294407.0,6744507571238055.0,1987268048710794.0,7960654933235918.0,1559051520616399.0,4971653511030625.0,1.0
3018519288040709.0,1118229363419510.0,8011536677982231.0,3965091629272289.0,7062241979994504.0,3111228630409614.0,5333407905146158.0,1210236081419994.0,4351089822075760.0,8759898459158430.0,8657526426978387.0,7281678927208085.0,4191287705147145.0,1.0
2181302313702118.0,3633157656473154.0,9198463140405004.0,8275869766947105.0,1250843798000037.0,1060279544757713.0,6786019641285144.0,1734411623238282.0,7680756516961259.0,9799875772143728.0,2344711254024896.0,4358758838411525.0,1833561400715348.0,1.0
